"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"90","lil glossier promo code https://t.co/iIHSQTLRb3",FALSE,5,NA,2019-04-06 22:55:02,FALSE,NA,"1114662830106660865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ciaobri",0,FALSE,FALSE,NA,NA
"91","@_leyland Finn is looking incredible. Has he been using glossier?",FALSE,1,"_leyland",2019-04-06 22:48:57,FALSE,"1114660814580006912","1114661298824867840","3226688197","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kroghbirdie",0,FALSE,FALSE,NA,NA
"92","Gr8 try on review of @glossier newest color makeup products by @DailyBaileyB -def excited 2 pick up the highlighter… https://t.co/LjGE2kSMGk",FALSE,0,NA,2019-04-06 22:45:51,TRUE,NA,"1114660519347204097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Addleysmom",0,FALSE,FALSE,NA,NA
"93","@Whytrustme I actually had no idea 😩 I think glossier also has a similar exfoliating thing that might be better pri… https://t.co/EYTR5eBkFt",FALSE,1,"Whytrustme",2019-04-06 22:29:35,TRUE,"1114650943327559683","1114656426012696577","624493214","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sleepyamel",0,FALSE,FALSE,NA,NA
"94","@ArianlynFreer i bought 3 lip balms bc i’m THAT extra, some brow stuff and mascara 😍😍 if you haven’t tried glossier… https://t.co/9xu0tyXxSG",FALSE,0,"ArianlynFreer",2019-04-06 22:25:03,TRUE,"1114649559995703298","1114655284709011456","372968143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bereniceswolfe",0,FALSE,FALSE,NA,NA
"95","harry wearing glossier please",FALSE,2,NA,2019-04-06 22:24:40,FALSE,NA,"1114655188013453312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kindvintage",0,FALSE,FALSE,NA,NA
"96","RT @behappyhazza: harry is a glossier and milk makeup bitch let's be honest",FALSE,0,NA,2019-04-06 22:13:58,FALSE,NA,"1114652493483397120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guccibesitos",2,TRUE,FALSE,NA,NA
"97","harry is a glossier and milk makeup bitch let's be honest",FALSE,20,NA,2019-04-06 22:12:04,FALSE,NA,"1114652016121458690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","behappyhazza",2,FALSE,FALSE,NA,NA
"98","RT @joycicouture: you were vaseline 
when
i deserved glossier 
- rupi kaur",FALSE,0,NA,2019-04-06 22:11:45,FALSE,NA,"1114651936001859585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","momspagetTii",115,TRUE,FALSE,NA,NA
"99","RT @BoF: Brands like @glossier and @Everlane have found success outside the usual retail channels. How did they do it? https://t.co/fgGoQhN…",FALSE,0,NA,2019-04-06 22:09:20,FALSE,NA,"1114651326300999680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bureau_estree",14,TRUE,FALSE,NA,NA
"100","RT @LookForwardHub: #NewYork’s #Fashion and #Beauty #Startup scene is having a moment https://t.co/3WULHe6b6L via @BoF @glossier @RenttheRu…",FALSE,0,NA,2019-04-06 22:09:15,FALSE,NA,"1114651305409224712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bureau_estree",2,TRUE,FALSE,NA,NA
"101","RT @BoF: Brands like @glossier and @Everlane have found success outside the usual retail channels. How did they do it? https://t.co/fgGoQhN…",FALSE,0,NA,2019-04-06 22:08:21,FALSE,NA,"1114651081571753985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faridatir",14,TRUE,FALSE,NA,NA
"102","We wear @glossier when going to see the @jonasbrothers! https://t.co/MaaMUjlTPY",FALSE,6,NA,2019-04-06 22:04:48,FALSE,NA,"1114650185861353474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudianeureads",0,FALSE,FALSE,NA,NA
"103","RT BoF ""Brands like glossier and Everlane have found success outside the usual retail channels. How did they do it? https://t.co/bbR6bncw5W""",FALSE,0,NA,2019-04-06 22:03:48,FALSE,NA,"1114649936052797440",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","flawlessmagazin",0,FALSE,FALSE,NA,NA
"104","Brands like @glossier and @Everlane have found success outside the usual retail channels. How did they do it? https://t.co/fgGoQhNzF6",FALSE,80,NA,2019-04-06 22:01:00,FALSE,NA,"1114649230419873792",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BoF",14,FALSE,FALSE,NA,NA
"105","I love @glossier’s mint lip balm cause it feels like I’m rubbing toothpaste on my lips",FALSE,0,NA,2019-04-06 21:44:57,FALSE,NA,"1114645192584433665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tator_thot_",0,FALSE,FALSE,NA,NA
"106","@zoelondondj Before the pictures loaded I was 99% certain this was going to be glossier cloud paint",FALSE,0,"zoelondondj",2019-04-06 21:42:08,FALSE,"1114602149764268036","1114644484275548160","121877322","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katelouisehill",0,FALSE,FALSE,NA,NA
"107","Felt cute here might delete later! @glossier 📸:@bbyhnyhs https://t.co/gWHKhiZUJY",FALSE,6,NA,2019-04-06 21:40:45,FALSE,NA,"1114644133686272001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbyhnyhs",1,FALSE,FALSE,NA,NA
"108","@typeIIshana ya baby!!!!! but like a facial daily sunscreen. glossier makes one",FALSE,1,"typeIIshana",2019-04-06 21:27:18,FALSE,"1114631094744141824","1114640751030358016","895860928519872516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","audreybrand99",0,FALSE,FALSE,NA,NA
"109","Glossier NYC - #real.ona https://t.co/Kqa9RZtYAX",FALSE,0,NA,2019-04-06 21:24:13,FALSE,NA,"1114639973615947776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deseriemarie03",0,FALSE,FALSE,NA,NA
"110","i’m a really easy person to get gifts for. it’s pretty obvious what i like. i love jewellery, perfumes, makeup up (… https://t.co/89QKu7Ha8n",FALSE,1,NA,2019-04-06 21:16:39,TRUE,NA,"1114638070807244800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AreenAJA",0,FALSE,FALSE,NA,NA
"111","i splurged on some glossier after getting my tax return and folks, how did i live without boy brow, haloscope, and… https://t.co/7lcjiZLXIJ",FALSE,0,NA,2019-04-06 21:11:45,TRUE,NA,"1114636837136429056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yumecaty",0,FALSE,FALSE,NA,NA
"112","Better #SocialMedia 📱 3 Lessons Brands Can Learn from @Glossier's #Instagram Success https://t.co/6dvqR1Chut… https://t.co/P61Uqkvr5l",FALSE,0,NA,2019-04-06 21:11:01,TRUE,NA,"1114636652415258625",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","JulianaJai",0,FALSE,FALSE,NA,NA
"113","me: glossier is overpriced Vaseline.. paying $20 for an invisible “boy brow” wtf
my partner: I got you blush at the… https://t.co/azfJLicObA",FALSE,12,NA,2019-04-06 21:09:18,TRUE,NA,"1114636219353268229",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kleekie",0,FALSE,FALSE,NA,NA
"114","- i hate ice cream
- just because i drink a lot of starbucks doesn’t mean i’m basic
- glossier has horrible skincare products",FALSE,1,"sthreadsxox",2019-04-06 21:06:01,FALSE,"1114566334715781120","1114635392907657217","1112008524161339392","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sthreadsxox",1,FALSE,FALSE,NA,NA
"115","GLOSSIER PLAY HAS LAUNCHED! You can shop through my link to get 10% off of your first Glossier order! No code neede… https://t.co/iofYDgM7Kb",FALSE,0,NA,2019-04-06 21:00:34,TRUE,NA,"1114634020615225344",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","aysemerveblog",0,FALSE,FALSE,NA,NA
"116","Would love to see @glossier come out with a vegan brow product 😊😉😉",FALSE,0,NA,2019-04-06 20:57:37,FALSE,NA,"1114633279204884480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicialatour_",0,FALSE,FALSE,NA,NA
"117","@Em1lyestrada @glossier STOP THIS IS SO CUTE",FALSE,1,"Em1lyestrada",2019-04-06 20:55:55,FALSE,"1114627660812959744","1114632852727947264","4886377802","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devonthekish",0,FALSE,FALSE,NA,NA
"118","RT @Em1lyestrada: An @glossier good boy https://t.co/4iIULIL1cu",FALSE,0,NA,2019-04-06 20:55:42,FALSE,NA,"1114632799149912064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devonthekish",1,TRUE,FALSE,NA,NA
"119","I feel like Glossier is made for people who are already pretty. That shit wouldn’t look good on me.",FALSE,2,NA,2019-04-06 20:49:38,FALSE,NA,"1114631272419287042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agrumpymom",0,FALSE,FALSE,NA,NA
"120","I came across this glossier fruit bar and totally felt in love with the concept! Definitely bringing it to our upco… https://t.co/57ABj3KEMX",FALSE,0,NA,2019-04-06 20:48:29,TRUE,NA,"1114630982663983104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Skydeckmiami",0,FALSE,FALSE,NA,NA
"121","An @glossier good boy https://t.co/4iIULIL1cu",FALSE,6,NA,2019-04-06 20:35:17,FALSE,NA,"1114627660812959744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Em1lyestrada",1,FALSE,FALSE,NA,NA
"122","Decorated my hard drive with @glossier stickers 🌟 https://t.co/XkmheZO92C",FALSE,1,NA,2019-04-06 20:33:36,FALSE,NA,"1114627237666598912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megansenica",0,FALSE,FALSE,NA,NA
"123","guess who just ordered themselves some @glossier makeup??!!?? 💕
im so excited. (also of course i used @Kath_Steele… https://t.co/R978AJHwFI",FALSE,1,NA,2019-04-06 20:29:31,TRUE,NA,"1114626209206407169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cartk123",0,FALSE,FALSE,NA,NA
"124","@glossier please open a shop in Vancouver. you would do well. i have done the research.",FALSE,0,"glossier",2019-04-06 20:27:25,FALSE,NA,"1114625681155956736","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammymarie",0,FALSE,FALSE,NA,NA
"125","RT @_desireemonet: SWATCHES 😱😍 

Coca 🍫 Rich girl 💰 Birthday cake 🧁 Snob 💗 Glossier 💋 

Click the link to purchase yours today 🛒🛍 

https:/…",FALSE,0,NA,2019-04-06 20:17:59,FALSE,NA,"1114623305221378049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_desireemonet",10,TRUE,FALSE,NA,NA
"126","RT @stylefauxreal_: Glossier coupon: Build a duo, save $8. Plus get free shipping on orders over $30.

Boy Brow + Haloscope Duo: In your ch…",FALSE,0,NA,2019-04-06 20:15:17,FALSE,NA,"1114622624666128385",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","stylefauxreal_",1,TRUE,FALSE,NA,NA
"127","is glossier good  ??",FALSE,7,NA,2019-04-06 20:09:12,FALSE,NA,"1114621096744165382",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arianamyron",0,FALSE,FALSE,NA,NA
"128","3 Lessons Brands Can Learn from Glossier's Instagram Success https://t.co/b1qYQHUuU6 via socialmedia2day",FALSE,0,NA,2019-04-06 20:08:31,FALSE,NA,"1114620924903477248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WallMotorCo",0,FALSE,FALSE,NA,NA
"129","3 Lessons Brands Can Learn from Glossier's Instagram Success https://t.co/ofeYOBTN4A via socialmedia2day",FALSE,0,NA,2019-04-06 20:04:34,FALSE,NA,"1114619929788076032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","growup_bcn",0,FALSE,FALSE,NA,NA
"130","well ladies the verdict is in and I love the @glossier skin tint it’s perfect for summer 🥰🥰🥰",FALSE,1,NA,2019-04-06 20:00:52,FALSE,NA,"1114618996404387841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harryenchanting",0,FALSE,FALSE,NA,NA
"131","the glossier miami pop-up was so crowded they should’ve made it roomier and maybe have air conditioning but it was still nice :)",FALSE,0,NA,2019-04-06 19:59:06,FALSE,NA,"1114618553246916609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diorcoutwhore",0,FALSE,FALSE,NA,NA
"132","RT @lsawthisangel: harry styles as @glossier balm dotcom : a thread",FALSE,0,NA,2019-04-06 19:55:42,FALSE,NA,"1114617699382882304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nvrmindmaya",662,TRUE,FALSE,NA,NA
"133","no offense but I look Hot in this picture... light smize ON glossier boybrow APPLIED cleft chin OUT https://t.co/vuYl6dP7T4",FALSE,2,NA,2019-04-06 19:45:15,FALSE,NA,"1114615070233911297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saruhwilliams",0,FALSE,FALSE,NA,NA
"134","10% off your Glossier orders with my code https://t.co/lqcaMoEowk #glossier",FALSE,0,NA,2019-04-06 19:43:00,FALSE,NA,"1114614503969304576",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","tierneylilly",0,FALSE,FALSE,NA,NA
"135","bought a grip of glossier shit this morning 🙏🏼",FALSE,2,NA,2019-04-06 19:41:12,FALSE,NA,"1114614050288062464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yourmoonbaby",0,FALSE,FALSE,NA,NA
"136","RT @joycicouture: you were vaseline 
when
i deserved glossier 
- rupi kaur",FALSE,0,NA,2019-04-06 19:40:38,FALSE,NA,"1114613907782389761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaylasmilez",115,TRUE,FALSE,NA,NA
"137","RT @joycicouture: you were vaseline 
when
i deserved glossier 
- rupi kaur",FALSE,0,NA,2019-04-06 19:26:57,FALSE,NA,"1114610461268422656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulajaramilloo",115,TRUE,FALSE,NA,NA
"138","@yvessaintsatan milk y glossier are the reason why i have ANXIETY",FALSE,1,"yvessaintsatan",2019-04-06 19:23:41,FALSE,"1114609444833329152","1114609640925487104","88453158","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ranasdoradas",0,FALSE,FALSE,NA,NA
"139","Chicas, this is good deal! 😻@glossier https://t.co/7eeTkO8CHb",FALSE,0,NA,2019-04-06 19:17:20,FALSE,NA,"1114608042149122049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manders_10",0,FALSE,FALSE,NA,NA
"140","someone please send me some glossier lip gloss and a big packet of birthday cake oreos it's an emergency",FALSE,2,NA,2019-04-06 19:16:28,FALSE,NA,"1114607824200445954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darcyonthemoon",0,FALSE,FALSE,NA,NA
"141","Random lady: You’re skin looks amazing! What do you use?
Me: @glossier milk jelly cleanser &amp; priming moisture 💕",FALSE,1,NA,2019-04-06 19:13:21,FALSE,NA,"1114607040318644224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LianaOGrady",0,FALSE,FALSE,NA,NA
"142","RT @kimmygomezz_: I made it to Glossier ✨ @glossier https://t.co/UBT3TyGmnv",FALSE,0,NA,2019-04-06 19:10:06,FALSE,NA,"1114606222018265088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xlittlelaureng",3,TRUE,FALSE,NA,NA
"143","@JournoJenThomas It does but who looks at that haha I thought for £17 it would be more comparable to my glossier bo… https://t.co/gVl9E5tgjb",FALSE,1,"JournoJenThomas",2019-04-06 18:59:47,TRUE,"1114602807217274892","1114603626390011904","33354061","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoelondondj",0,FALSE,FALSE,NA,NA
"144","RT @lsawthisangel: harry styles as @glossier balm dotcom : a thread",FALSE,0,NA,2019-04-06 18:57:42,FALSE,NA,"1114603100411535360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Em1lyestrada",662,TRUE,FALSE,NA,NA
"145","GLOSSIER INVISIBLE SHIELD SPF 35.

This is a gel like colourless formula which is great for all skin types and tones.",FALSE,0,"Skin_Pieces",2019-04-06 18:55:47,FALSE,"1114602129824600065","1114602619727699969","927274748362575872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Skin_Pieces",1,FALSE,FALSE,NA,NA
"146","@purptae yES!! get the boy brow too😔😔honestly glossier is the best",FALSE,1,"purptae",2019-04-06 18:54:17,FALSE,"1114601940263079936","1114602241015648256","1071514900927778817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FAKEULOVETAE",0,FALSE,FALSE,NA,NA
"147","RT @ProductHunt: .@Glossier recently entered the unicorn club 🦄👏

See how @EmilyWWeiss built the socially-driven brand 💯 https://t.co/OM8MF…",FALSE,0,NA,2019-04-06 18:50:15,FALSE,NA,"1114601227780751362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RmTux",1,TRUE,FALSE,NA,NA
"148","Here's a discount link for glossier if anyone wants to use it https://t.co/pxC5oAzcte",FALSE,0,NA,2019-04-06 18:48:41,FALSE,NA,"1114600833948225537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nightszarry",0,FALSE,FALSE,NA,NA
"149","so i'm watching #TheHills and i was curious about what that snobby intern Emily was up to these days so i googled h… https://t.co/m5OEQBV0Fb",FALSE,1,NA,2019-04-06 18:44:35,TRUE,NA,"1114599800488386560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucykiins",0,FALSE,FALSE,NA,NA
"150","RT @business: 💄Glossier: $1B
👗Rent the Runway: $1B
👰Zola: $650M 
👠Moda Operandi: $650M 

New York is churning out successful fashion startu…",FALSE,0,NA,2019-04-06 18:32:26,FALSE,NA,"1114596742257709056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theprantik",33,TRUE,FALSE,NA,NA
"151","me looking at the oil on my face 7 hours into my shift when im not wearing any makeup: glossier model is that you?",FALSE,5,NA,2019-04-06 18:31:25,FALSE,NA,"1114596489337163778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vrnicasawyer",0,FALSE,FALSE,NA,NA
